,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
592,15.6%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Brawny and fully ripe in knock-down layers of tobacco, leather and baked dark fruit, this wine succeeds in its embrace of thick concentration and velvety luxuriousness. Richly robust, it finishes dusted in black pepper and cinnamon toast.",Winemaker's Reserve Timber Crest Vineyard,,Kokomo 2015 Winemaker's Reserve Timber Crest Vineyard Zinfandel (Dry Creek Valley),$38, California,91, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2015,Kokomo
593,14.2%,"Chiles Valley, Napa, California, US",750 ml,Red, US,2/1/2018,"From the eastern edges of the Napa Valley, this is a bright and effusive wine, balanced in red fruit. Small percentages of Petite Sirah, Petit Verdot and Grenache Blanc are included. It was barrel-aged for 18 months in French oak, 25% of it new. The wood is integrated and the texture softly layered.",Rustridge Vineyard,,Leonard 2014 Rustridge Vineyard Zinfandel (Chiles Valley),$50, California,90, Napa,Virginie Boone,@vboone,Chiles Valley,Not rated yet [Add Your Review],Zinfandel,2014,Leonard
594,15.2%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This wine is quiet on the nose, but comes to life in its fistful of brawny, thick black fruit and gritty, leathery texture. A touch of black pepper and cinnamon play off each other on the long, resolved finish.",Teldeschi Vineyard Ancient Vine,,David Clinton 2014 Teldeschi Vineyard Ancient Vine Zinfandel (Dry Creek Valley),$29, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2014,David Clinton
595,15.2%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"From vines planted around 1893 on a high bench on the south-eastern edge of the appellation, this 100% varietal wine shows plenty of power and concentration, teasing bold cherry, cinnamon and pepper out of its substantial core.",Big River,,Ravenswood 2014 Big River Zinfandel (Alexander Valley),$39, California,90, Sonoma,Virginie Boone,@vboone,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2014,Ravenswood
596,14.8%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Dusty and peppery, this big-boned wine leans into tart red-fruit flavors like cranberry and strawberry, with a thickness of tannin at its core. Leather, coffee and cinnamon swirl around adding seasoning to its overall length and breadth on the palate.",Gino's,,Sbragia 2014 Gino's Zinfandel (Dry Creek Valley),$34, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2014,Sbragia
597,13.9%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Red-fruit-driven, this is a light, elegant version of the variety, unexpected in tight tannin and with a grainy dry carpet of texture. Cranberry and currant dominate and maintain a fresh tangy quality to the taste.",Peaceland Vineyards,,Bodkin 2014 Peaceland Vineyards Zinfandel (Sonoma County),$38, California,90, Sonoma,Virginie Boone,@vboone,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2014,Bodkin
598,14.9%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Leather, cedar and juicy blackberry fruit combine with force in this expansive, concentrated wine. Chocolate toffee layers provide additional richness and complexity, as the finish ends smooth.",Block 303,,La Storia 2015 Block 303 Zinfandel (Alexander Valley),$34, California,90, Sonoma,Virginie Boone,@vboone,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2015,La Storia
599,14.5%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Blended from several appellations across the county and adding in 14% Petite Sirah, 6% Carignane and 3% other black grapes, this wine succeeds in combining brambly black fruit ripeness with black pepper spiciness, expanding across the palate with grace and power.",Old Vine,,Ravenswood 2014 Old Vine Zinfandel (Sonoma County),$19, California,90, Sonoma,Virginie Boone,@vboone,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2014,Ravenswood
600,15.1%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"From the historic site on the eastern edges of the valley, this wine is juicy, soft and layered in cranberry, cherry and vanilla. Expansive and robustly concentrated, it benefits from the addition of 19% Petite Sirah and 5% Carignane, seasoned in cinnamon and black pepper.",Teldeschi,,Ravenswood 2014 Teldeschi Zinfandel (Dry Creek Valley),$39, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2014,Ravenswood
601,14.6%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This is a peppery, plummy wine with plenty of grip on the palate. Structured and meaty, it rides its ripeness with ease, showing a taste of vanilla soda on the finish. Mixed black grapes account for 25% of the whole and originate from vines planted around 1900.",Belloni,,Ravenswood 2014 Belloni Zinfandel (Russian River Valley),$39, California,90, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2014,Ravenswood
602,13.5%,"Central Coast, Central Coast, California, US",750 ml,Red, US,2/1/2018,"Fresh and broad aromas of strawberry and red currant meet with peppercorns and crushed oregano on the nose of this bottling of old-vine Zin from southern Santa Clara County. It's a lighter style on the palate, with bright red plums, crushed river rock and a good helping of herb flavors.",Saint Georges Old Vines,,Birichino 2015 Saint Georges Old Vines Zinfandel (Central Coast),$24, California,90, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Zinfandel,2015,Birichino
603,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,2/1/2018,"Big but balanced, this wine from one of Amador's higher elevation districts. It has a nice deep color, spicy sweet oak aromatics and generous juicy fruit flavors backed by moderate tannins and full body.",,,Renwood 2014 Zinfandel (Fiddletown),$25, California,89, Sierra Foothills,Jim Gordon,@gordone_cellars,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2014,Renwood
604,14.6%,"Napa Valley, Napa, California, US",750 ml,Red, US,2/1/2018,"Brambly blackberry, black cherry and black coffee intermingle in this full-bodied richly ripe and robust red. Thick in tannin and oak, the fruit finds its balance and has its day.",,,Frank Family 2014 Zinfandel (Napa Valley),$37, California,88, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2014,Frank Family
605,16.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,2/1/2018,"Concentrated aromas of plum, spice cake, dried ginger, loam and purple flowers make for a dense entry to this heavy-duty bottling. Ripe flavors of dark strawberry meet with star anise and clove on the sip, where a chalky tannic structure almost hides the slight sweetness.",,,Midnight 2013 Zinfandel (Paso Robles),$39, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2013,Midnight
606,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,2/1/2018,"This bottling, which includes some Petite Sirah and Monastrell, is still quite wound up on the nose, with aromas of slate, wet mud, berries and a bit of baking spice showing shyly. Rounded red-fruit flavors show on the sip as does that muddy clay-driven minerality, all framed by decent acid and tannins.",Territory,,Grey Wolf Cellars 2015 Territory Zinfandel (Paso Robles),$40, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2015,Grey Wolf Cellars
607,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This has a dried-fruit component of plum and cherry—akin to a fruitcake in richness and flavor. Supple on the palate, it finishes in a cloud of brown sugar.",Gaddis Vineyard Old Vines,,Miro 2015 Gaddis Vineyard Old Vines Zinfandel (Russian River Valley),$26, California,88, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2015,Miro
608,15%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This is aged entirely in French oak, 75% of it new. Grippy structure surrounds a softened sensibility of dark cherry and chocolate, the oak smoky and tinged in vanilla.",Hillside,,Mill Creek 2013 Hillside Zinfandel (Dry Creek Valley),$42, California,88, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2013,Mill Creek
609,14.9%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"With the addition of 14% Petite Sirah, this delightful old-vine wine is lightly spiced with a taste of black licorice. Vanilla, blackberry and white chocolate add layers of complex, welcomed flavor and succulence to the full-bodied whole.",Puccioni Ranch Old Vine,,Puccioni 2014 Puccioni Ranch Old Vine Zinfandel (Dry Creek Valley),$32, California,88, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2014,Puccioni
610,15%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,A dash of Carignane contributes to the whole of this easygoing likable wine. Softly layered baked plum and prune flavors are given additional heft and roundness from a richer undertone of caramel and brown sugar.,,,The Federalist 2015 Zinfandel (Dry Creek Valley),$27, California,87, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2015,The Federalist
611,14.8%,"Rockpile, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This comes from a vineyard 1,400-feet elevation, and it is blended with 14% Petite Sirah. Thick tannins surround a core of extracted red cherry and blueberry fruit; the texture is mild and fleshy.",Florence Vineyard Rocky Reserve,,Carol Shelton 2014 Florence Vineyard Rocky Reserve Zinfandel (Rockpile),$36, California,87, Sonoma,Virginie Boone,@vboone,Rockpile,Not rated yet [Add Your Review],Zinfandel,2014,Carol Shelton
612,14.3%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"Fermented in stainless steel and barrel aged, this hearty wine is soft and simple with a juiciness of Kool-Aid-like flavors and dusty leather.",Reserve,,XYZin 2013 Reserve Zinfandel (Dry Creek Valley),$30, California,86, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2013,XYZin
613,14.3%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,Sweet berry-cherry flavors meet a fleshy rounded midpalate in this simple and easygoing red that has a substantial taste of dried fruit and leather.,Marcucci Farms,,Portalupi 2015 Marcucci Farms Zinfandel (Russian River Valley),$34, California,85, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2015,Portalupi
614,14.1%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,This wine has an oxidized sensibility that makes it feel flat somewhat on the palate. Flavors of tobacco leaf are the strongest,Nance's Vineyard,,Ousterhout 2013 Nance's Vineyard Zinfandel (Alexander Valley),N/A, California,84, Sonoma,Virginie Boone,@vboone,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2013,Ousterhout
615,15%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2018,"This is 100% varietal. It was given time in oak for two years in a combination of French and American barrels. A sweetness from the oak is noticeable, as a taste of root beer combines with juicy blackberry, the fruit ripe and round.",,,Mill Creek 2013 Zinfandel (Dry Creek Valley),$32, California,84, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2013,Mill Creek
616,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,12/31/2017,"This perennial favorite lives up to its word-of-mouth goodness, offering fistfuls of blueberry and huckleberry with a juicy length and throughput of acidity. Soft and strong, it's supple, floral and memorable in its deliciousness.",Black Chicken,,Robert Biale 2015 Black Chicken Zinfandel (Napa Valley),$48, California,93, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2015,Robert Biale
617,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2017,"This Zinfandel project comes from a block that combined plantings from historic vineyards across the state, and the result is excellent. Aromas of red and purple flowers meet with wild sagebrush, roasted coffee and persistent black-cherry ripeness. The mouthfeel is soft but with an upright tannic structure, delivering flavors of blackberry, cocoa and dried sage.",D Block,,Peachy Canyon 2015 D Block Zinfandel (Paso Robles),$85, California,93, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2015,Peachy Canyon
618,14.7%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,12/31/2017,"Robustly concentrated, this is a rich rewarding wine exuberantly layered in black raspberry and blackberry flavor. Boldly structured, with depth and length for days, it hits the palate with pleasing jolts of cinnamon, clove and black licorice.",Anderson Ranch,,Quivira 2015 Anderson Ranch Zinfandel (Dry Creek Valley),$42, California,92, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2015,Quivira
619,14.8%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,12/31/2017,"Waxy plum, cherry and a thread of oak accent a full-bodied warmth of soft tannin in this lovely wine, which also unfurls savory elements of cedar and graphite. Succulent, it shows the remarkable acidity for which the site is known.",Limerick Lane Vineyard,,Robert Biale 2015 Limerick Lane Vineyard Zinfandel (Russian River Valley),$58, California,92, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2015,Robert Biale
620,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,12/31/2017,"This is a floral, juicy and full-bodied wine that feels lighter than its weight. A soft, supple texture wraps around rustic baked fruit and crisp, persistent acidity that provides substantial freshness.",Maffei Vineyard,,Gary Farrell 2015 Maffei Vineyard Zinfandel (Russian River Valley),$50, California,92, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2015,Gary Farrell
621,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,12/31/2017,"Spicy, tangy and tart, this well-made wine is softly layered and complex—a moderate and balanced version of the variety that shows cranberry and red-cherry goodness dotted in cinnamon and black pepper.",,,Quivira 2015 Zinfandel (Dry Creek Valley),$25, California,91, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2015,Quivira
