,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
943,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Intense violet, woodland berry, chopped mint and menthol aromas come together in this fresh and firm Brunello. Its medium-bodied palate unfolds into sour cherry, cranberry, star anise and orange zest flavors, held tight with firm tannins. Drink after 2020.",,Superior Wines,Canalicchio Franco Pacenti 2012  Brunello di Montalcino,$90, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Canalicchio Franco Pacenti
944,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Bright red-skinned berry, new leather, herb and dark spice aromas waft out of the glass. It's medium-bodied on the palate, with star anise and tobacco notes adding depth to the fresh cherry core. Taut, refined tannins provide the framework. Drink 2018–2024.",,Fedway Associates,Marchesato degli Aleramici 2012  Brunello di Montalcino,$50, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Marchesato degli Aleramici
945,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"New leather, pressed blue flower, wild berry and a whiff of game are some of the aromas you'll find in this taut, structured red. The palate offers mature black cherry, licorice and vanilla flavors, while assertive, close-grained tannins give the finish grip. Give this time to let those tannins mellow. Drink 2018–2026.",Lipitiresco,Mike Kaufher Wine Selection,Romeo 2011 Lipitiresco  (Vino Nobile di Montepulciano),$64, Tuscany,90,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Romeo
946,14%,"Rosso di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Juicy and round, youthful red delivers ripe black cherry, crushed raspberry, licorice and clove aromas and flavors. Chewy tannins provide structure. Enjoy through 2020.",,Wine Wine Situation LLC,Ridolfi 2015  Rosso di Montalcino,$30, Tuscany,90,Rosso di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Ridolfi
947,13.5%,"Chianti Colli Fiorentini, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This enjoyable all-Sangiovese wine offers black cherry, tilled earth and new leather aromas. The savory palate delivers red plum flavors accented by cinnamon and clove, framed in lithe tannins. Enjoy through 2019.",Riserva,Lynda Allison Cellar Selections,Fattoria Torre a Cona 2013 Riserva  (Chianti Colli Fiorentini),$25, Tuscany,89,Chianti Colli Fiorentini,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Fattoria Torre a Cona
948,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Vanilla, baked cherry and coconut aromas lead the nose. Bright and tense, the palate offers Marasca cherry, raspberry, vanilla and clove flavors, bolstered by firm acidity and youthfully austere tannins that leave a grippy finish. It needs to unwind and soften.",Pagliareto,"8 Vini, Inc",Lunadoro 2013 Pagliareto  (Vino Nobile di Montepulciano),$42, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Lunadoro
949,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Spiced plum, truffle, new leather, coconut and oak aromas lead the nose. Taut and tightly wound, the palate offers dried cherry, tart cranberry, espresso, anise and sage notes. Give the tannins another few years to unwind then drink to capture the remaining fruit.",,Massanois Imports,La Rasina 2012  Brunello di Montalcino,$54, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,La Rasina
950,13.5%,"Rosso di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Due to the cold, wet vintage, the estate made no Brunello in 2014; its best grapes went into this wine. It shows the house's hallmark elegance and is delicately scented with bright red berry and violet aromas that carry over to the ethereal palate, accented by a white pepper note. Racy acidity and tight, fine tannins provide the framework. Drink 2018–2024.",Fascia Rossa,1_No Submitting Co,Biondi Santi 2014 Fascia Rossa  (Rosso di Montalcino),N/A, Tuscany,89,Rosso di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2014,Biondi Santi
951,13%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Delicate wild berry, underbrush, clove and grilled herb scents waft from the glass. The palate is ethereal and light-bodied, offering red cherry, pomegranate, and cinnamon flavors with a touch of game. Tangy acidity and supple tannins make it approachable now. Drink through 2020.",,Aventine Hill LLC,Crocedimezzo 2012  Brunello di Montalcino,N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Crocedimezzo
952,15.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Stewed prune, espresso, and menthol aromas lead the nose, along with a whiff of leather. The warm, robust palate offers raisin, clove and licorice flavors, while fine-grained tannins provide support. Drink through 2019.",Bossona Riserva,de Grazia Imports LLC,Dei 2011 Bossona Riserva  (Vino Nobile di Montepulciano),$52, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Dei
953,14%,"Rosso di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This opens with violet, red berry and leather aromas. The savory, straightforward palate offers ripe red cherry, raspberry and clove notes, with a hint of sage and fine-grained tannins. Enjoy through 2020.",,Siena Imports,Citille di Sopra 2015  Rosso di Montalcino,$32, Tuscany,89,Rosso di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Citille di Sopra
954,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Made from organically farmed grapes, this evokes mature black-skinned fruit, leather and forest floor aromas. It's warm and densely concentrated on the palate; fleshy black plum, tobacco and aniseed flavors leave it feeling one-dimensional. Drink 2018–2022.",,Superior Wines,Corte Pavone 2012  Brunello di Montalcino,$90, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Corte Pavone
955,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This opens with fleshy black cherry, leather and baking spice aromas, feeling just as concentrated on the palate. Black plum, vanilla and tobacco flavors are supported by ripe, firm tannins. Drink through 2023.",Riserva,Michelangelo Selections,Renieri 2011 Riserva  (Brunello di Montalcino),$95, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Renieri
956,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Made entirely from organically farmed Sangiovese, this opens with blackberry, leather and baking spice notes. The concentrated palate delivers mature black plum, espresso, toast and tobacco flavors, bolstered by astringent tannins that grip the finish.",Riserva,Dillmann Wine Merchants,Quercia al Poggio 2010 Riserva  (Chianti Classico),$42, Tuscany,89,Chianti Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Quercia al Poggio
957,13%,"Rosso di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Tilled soil, blue flower and Mediterranean herb aromas follow through to the young, tightly wound palate. Juicy dark-skinned berry flavor is supported by taut, fine-grained tannins. Enjoy through 2018.",,Tabaccaia USA,Avignonesi 2015  Rosso di Montepulciano,$17, Tuscany,89,Rosso di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Avignonesi
958,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Made entirely from Sangiovese, this opens with delicate black-skinned fruit and baking spice aromas. The straightforward palate delivers black cherry jam, cooking spice and white pepper flavors, rounded with ripe tannins. Enjoy soon.",Vigna Alta,Tavolo Vigneto,Badia di Morrona 2011 Vigna Alta Sangiovese (Toscana),$45, Tuscany,89,Toscana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Badia di Morrona
959,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This opens with subdued berry and carob aromas. The dense palate delivers ripe black cherry, mocha and tobacco flavors, framed by rounded tannins. Drink through 2019.",Poggio Abate Riserva,Vias Imports,La Poderina 2010 Poggio Abate Riserva  (Brunello di Montalcino),N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,La Poderina
960,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"You'll find ripe berry, underbrush, leather, vanilla and grilled herb aromas in this bright, linear red. The palate is taut but medium-bodied, offering sour cherry, pomegranate and clove flavors tempered by firm acidity and grippy tannins. Give it a few years to unwind before drinking.",,Tabaccaia USA,Avignonesi 2013  Vino Nobile di Montepulciano,$28, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Avignonesi
961,13.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Enticing blue flower, rose, new leather and graphite scents lead the nose. The vibrant if rather slender palate offers tart cherry, chopped herb and a saline note, framed by firm, fine-grained tannins.",Torcalvano,Kobrand,Folonari 2013 Torcalvano  (Vino Nobile di Montepulciano),$26, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Folonari
962,14.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Packaged in an extremely heavy bottle, this has plum, toasted oak, new leather, dark spice and floral scents. The firm palate shows dried black cherry, roasted coffee, French oak and sage notes, while close-grained tannins grip the finish.",Antica Chiusina,Vias Imports,Fattoria Del Cerro 2013 Antica Chiusina  (Vino Nobile di Montepulciano),N/A, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Fattoria Del Cerro
963,14.5%,"Chianti Rufina, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Made entirely from organically farmed Sangiovese, this opens with mature black plum, resin and vanilla aromas. The palate is concentrated, delivering blackberry jam, tobacco and oak-driven spice over a firm tannic frame. Drink now–2020.",Ludiè,Montcalm Wine Importers,Fattoria Lavacchio 2009 Ludiè  (Chianti Rufina),$90, Tuscany,89,Chianti Rufina,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Fattoria Lavacchio
964,14.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"French oak, coconut and espresso aromas lead the nose, while the austere palate offers dried sour cherry, sage and a hint of star anise. Firm tannins grip the lean finish.",Riserva,APS Wine & Spirits,Il Macchione 2010 Riserva  (Vino Nobile di Montepulciano),$60, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Il Macchione
965,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Violet, dark-skinned berry and balsamic notes come together in this ripe, round wine. The palate delivers black cherry, tobacco and thyme flavors, bolstered by assertive tannins. Enjoy 2018–2023.",,Vinity Wine Company,Villa Le Prata 2012  Brunello di Montalcino,N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Villa Le Prata
966,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This opens with dark-skinned berry, mocha and leather aromas. The palate is dense, suggesting red cherry, licorice and white pepper flavors, while close-grained tannins leave a grippy finish.",,Panebianco,Carillon 2012  Brunello di Montalcino,$60, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Carillon
967,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Blue flower, ripe plum, baking spice and pine forest scents lead the nose. The palate is still tense and tightly drawn, showing tart sour cherry, star anise and a hint of espresso through flexed, fine-grained tannins that leave a firm finish. Drink after 2020.",Varco 84,Massanois Imports,Molino di Sant'Antimo 2012 Varco 84  (Brunello di Montalcino),$48, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Molino di Sant'Antimo
968,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Earthy underbrush, sun-baked soil, chopped herb and new leather aromas lead the nose. The firm, lean palate offers dried cherry, crushed mint, clove and orange zest notes, pulled taut by tannins that grip the finish.",,Soilair Selection,Centolani 2012  Brunello di Montalcino,N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Centolani
969,14.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This wine's new leather, menthol, steeped prune and French oak aromas seemingly fill the glass to brimming. The firmly structured palate offers dried Morello cherry, chopped mint and licorice flavors framed by bracing, close-grained tannins.",Vigna La Casina Riserva,Savio Soares Selections,Casina di Cornia 2011 Vigna La Casina Riserva  (Chianti Classico),$60, Tuscany,89,Chianti Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Casina di Cornia
970,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This opens with subdued toast, espresso, scorched earth and underbrush aromas, while the chewy palate offers dried black cherry, licorice, vanilla and coffee notes. Assertive, close-grained tannins carry the finish.",,CV Tuscany Wine Imports,Corte dei Venti 2012  Brunello di Montalcino,$54, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Corte dei Venti
971,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Black-skinned fruit, cooking spice and balsamic aromas come together in this solid, straightforward Brunello. On the palate, firm, close-grained tannins frame black cherry jam, clove and vanilla flavors. Drink 2018–2022.",,Maritime Wine Trading Collective,Tenuta Buon Tempo 2012  Brunello di Montalcino,$60, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Tenuta Buon Tempo
972,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This all-Sangiovese Chianti opens with black-skinned fruit, allspice and new leather aromas. Polished tannins lend structure to the dried black cherry, licorice and a tobacco flavors on the palate. Drink through 2022.",Riserva,Monsieur Touton Selection Ltd,Tenuta di Capraia 2012 Riserva  (Chianti Classico),$25, Tuscany,89,Chianti Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Tenuta di Capraia
973,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"This offers mature black-skinned fruit and underbrush aromas. The palate is ripe yet firm, delivering prune, mocha and clove clove flavors blanketed in chewy tannins. Drink 2018–2023.",,Saranty Imports,Podere Paganico 2011  Brunello di Montalcino,$48, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Podere Paganico
974,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,4/1/2017,"Delicate black cherry, forest floor and leather aromas lead the nose. The dense palate delivers mature black plum, vanilla and star anise flavors supported by ripe tannins. Drink 2018–2023.",,1_No Submitting Co,Poggio dell'Aquila 2011  Brunello di Montalcino,N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Poggio dell'Aquila
